,device:,time:,id: 
0,cuda:0,0.0038149356842041016,0
,device:,time:,id: 
0,cuda:0,0.0035338401794433594,4
,device:,time:,id: 
0,cuda:0,0.004118919372558594,1
,device:,time:,id: 
0,cuda:0,0.005190849304199219,7
,device:,time:,id: 
0,cuda:0,0.004179954528808594,3
,device:,time:,id: 
0,cuda:0,0.005246162414550781,6
,device:,time:,id: 
0,cuda:0,0.004218101501464844,2
,device:,time:,id: 
0,cuda:0,0.00464630126953125,5
,device:,time:,id: 
0,cuda:1,0.0040798187255859375,1
,device:,time:,id: 
0,cuda:1,0.003991365432739258,2
,device:,time:,id: 
0,cuda:1,0.0040340423583984375,5
,device:,time:,id: 
0,cuda:1,0.0054242610931396484,0
,device:,time:,id: 
0,cuda:1,0.003998994827270508,4
,device:,time:,id: 
0,cuda:1,0.0048580169677734375,6
,device:,time:,id: 
0,cuda:1,0.004914999008178711,3
,device:,time:,id: 
0,cuda:1,0.003788471221923828,7
,device:,time:,id: 
0,cuda:1,0.009953737258911133,3
,device:,time:,id: 
0,cuda:1,0.015404939651489258,7
,device:,time:,id: 
0,cuda:1,0.015208721160888672,5
,device:,time:,id: 
0,cuda:1,0.014291763305664062,0
,device:,time:,id: 
0,cuda:0,0.014913320541381836,1
,device:,time:,id: 
0,cuda:1,0.016403675079345703,1
,device:,time:,id: 
0,cuda:0,0.016222715377807617,5
,device:,time:,id: 
0,cuda:1,0.017380714416503906,4
,device:,time:,id: 
0,cuda:0,0.0184323787689209,3
,device:,time:,id: 
0,cuda:1,0.01758098602294922,6
,device:,time:,id: 
0,cuda:0,0.013235330581665039,6
,device:,time:,id: 
0,cuda:0,0.014560461044311523,0
,device:,time:,id: 
0,cuda:0,0.01684093475341797,4
,device:,time:,id: 
0,cuda:1,0.014816522598266602,2
,device:,time:,id: 
0,cuda:0,0.0168917179107666,7
,device:,time:,id: 
0,cuda:0,0.01061248779296875,5
,device:,time:,id: 
0,cuda:1,0.012508869171142578,3
,device:,time:,id: 
0,cuda:0,0.021745681762695312,2
,device:,time:,id: 
0,cuda:1,0.0171506404876709,5
,device:,time:,id: 
0,cuda:0,0.01462411880493164,1
,device:,time:,id: 
0,cuda:1,0.014704465866088867,4
,device:,time:,id: 
0,cuda:1,0.014156579971313477,7
,device:,time:,id: 
0,cuda:1,0.012669801712036133,1
,device:,time:,id: 
0,cuda:0,0.021393775939941406,3
,device:,time:,id: 
0,cuda:1,0.02025771141052246,0
,device:,time:,id: 
0,cuda:1,0.01885247230529785,6
,device:,time:,id: 
0,cuda:0,0.009553670883178711,5
,device:,time:,id: 
0,cuda:0,0.01585865020751953,7
,device:,time:,id: 
0,cuda:0,0.01551365852355957,0
,device:,time:,id: 
0,cuda:0,0.012887954711914062,6
,device:,time:,id: 
0,cuda:1,0.014940977096557617,2
,device:,time:,id: 
0,cuda:1,0.01071310043334961,5
,device:,time:,id: 
0,cuda:0,0.015535593032836914,4
,device:,time:,id: 
0,cuda:1,0.010242462158203125,3
,device:,time:,id: 
0,cuda:0,0.018659591674804688,2
,device:,time:,id: 
0,cuda:1,0.014488458633422852,7
,device:,time:,id: 
0,cuda:1,0.009633302688598633,1
,device:,time:,id: 
0,cuda:1,0.013010025024414062,0
,device:,time:,id: 
0,cuda:1,0.009065389633178711,6
,device:,time:,id: 
0,cuda:0,0.020953893661499023,1
,device:,time:,id: 
0,cuda:1,0.012513160705566406,4
,device:,time:,id: 
0,cuda:0,0.018657684326171875,3
,device:,time:,id: 
0,cuda:0,0.011734962463378906,0
,device:,time:,id: 
0,cuda:0,0.013375043869018555,5
,device:,time:,id: 
0,cuda:1,0.012154340744018555,2
,device:,time:,id: 
0,cuda:0,0.01485896110534668,7
,device:,time:,id: 
0,cuda:0,0.029772520065307617,4
,device:,time:,id: 
0,cuda:0,0.05070853233337402,6
,device:,time:,id: 
0,cuda:0,0.10346364974975586,2
,device:,time:,id: 
0,cuda:1,0.10396742820739746,0
,device:,time:,id: 
