,device:,time:,id: 
0,cuda:1,0.02189922332763672,6
,device:,time:,id: 
0,cuda:1,0.021623611450195312,1
,device:,time:,id: 
0,cuda:1,0.022878408432006836,0
,device:,time:,id: 
0,cuda:1,0.022086620330810547,3
,device:,time:,id: 
0,cuda:1,0.020834684371948242,4
,device:,time:,id: 
0,cuda:1,0.022046327590942383,2
,device:,time:,id: 
0,cuda:1,0.020295143127441406,7
,device:,time:,id: 
0,cuda:1,0.0207669734954834,5
,device:,time:,id: 
0,cuda:0,0.013598918914794922,0
,device:,time:,id: 
0,cuda:0,0.015396833419799805,3
,device:,time:,id: 
0,cuda:0,0.016710758209228516,2
,device:,time:,id: 
0,cuda:0,0.015074491500854492,4
,device:,time:,id: 
0,cuda:0,0.01598072052001953,5
,device:,time:,id: 
0,cuda:0,0.017583847045898438,1
,device:,time:,id: 
0,cuda:0,0.016396522521972656,6
,device:,time:,id: 
0,cuda:0,0.018641948699951172,7
,device:,time:,id: 
0,cuda:0,0.01085209846496582,0
,device:,time:,id: 
0,cuda:0,0.011034011840820312,6
,device:,time:,id: 
0,cuda:1,0.01374197006225586,5
,device:,time:,id: 
0,cuda:1,0.01411294937133789,1
,device:,time:,id: 
0,cuda:0,0.015004396438598633,2
,device:,time:,id: 
0,cuda:1,0.02431797981262207,2
,device:,time:,id: 
0,cuda:1,0.009069442749023438,3
,device:,time:,id: 
0,cuda:0,0.01300668716430664,5
,device:,time:,id: 
0,cuda:1,0.012265920639038086,6
,device:,time:,id: 
0,cuda:1,0.013910055160522461,7
,device:,time:,id: 
0,cuda:0,0.013588666915893555,3
,device:,time:,id: 
0,cuda:1,0.014937400817871094,0
,device:,time:,id: 
0,cuda:1,0.015058040618896484,4
,device:,time:,id: 
0,cuda:0,0.014925479888916016,1
,device:,time:,id: 
0,cuda:0,0.01595473289489746,4
,device:,time:,id: 
0,cuda:0,0.014348268508911133,7
,device:,time:,id: 
0,cuda:0,0.015816926956176758,6
,device:,time:,id: 
0,cuda:0,0.007848024368286133,0
,device:,time:,id: 
0,cuda:0,0.018187999725341797,2
,device:,time:,id: 
0,cuda:1,0.016713380813598633,5
,device:,time:,id: 
0,cuda:1,0.019060850143432617,1
,device:,time:,id: 
0,cuda:1,0.00964045524597168,3
,device:,time:,id: 
0,cuda:1,0.01391291618347168,4
,device:,time:,id: 
0,cuda:0,0.014073610305786133,3
,device:,time:,id: 
0,cuda:0,0.014615297317504883,5
,device:,time:,id: 
0,cuda:0,0.017574548721313477,7
,device:,time:,id: 
0,cuda:0,0.01142120361328125,4
,device:,time:,id: 
0,cuda:1,0.015531301498413086,0
,device:,time:,id: 
0,cuda:1,0.044769287109375,2
,device:,time:,id: 
0,cuda:1,0.048285484313964844,6
,device:,time:,id: 
0,cuda:0,0.10065269470214844,1
,device:,time:,id: 
0,cuda:0,0.12401723861694336,0
,device:,time:,id: 
0,cuda:1,0.1492140293121338,7
,device:,time:,id: 
0,cuda:0,0.19718408584594727,6
,device:,time:,id: 
0,cuda:1,0.19735336303710938,1
,device:,time:,id: 
0,cuda:0,0.20654678344726562,5
,device:,time:,id: 
0,cuda:0,0.22966408729553223,2
,device:,time:,id: 
0,cuda:1,0.23152565956115723,5
,device:,time:,id: 
0,cuda:1,0.2362508773803711,3
,device:,time:,id: 
0,cuda:1,0.20312070846557617,6
,device:,time:,id: 
0,cuda:1,0.2843954563140869,2
,device:,time:,id: 
0,cuda:0,0.36392998695373535,7
,device:,time:,id: 
0,cuda:1,0.36718297004699707,4
,device:,time:,id: 
0,cuda:0,0.3647761344909668,3
,device:,time:,id: 
0,cuda:0,0.27661991119384766,1
,device:,time:,id: 
0,cuda:1,0.36430811882019043,0
,device:,time:,id: 
0,cuda:0,0.361513614654541,4
,device:,time:,id: 
0,cuda:0,0.2137894630432129,6
,device:,time:,id: 
0,cuda:0,0.36070728302001953,0
,device:,time:,id: 
0,cuda:1,0.3603789806365967,7
,device:,time:,id: 
0,cuda:0,0.1388685703277588,7
,device:,time:,id: 
0,cuda:1,0.3836381435394287,1
,device:,time:,id: 
0,cuda:0,0.3730652332305908,5
,device:,time:,id: 
0,cuda:0,0.21727299690246582,1
,device:,time:,id: 
0,cuda:1,0.21727275848388672,4
,device:,time:,id: 
0,cuda:1,0.39206814765930176,5
,device:,time:,id: 
0,cuda:0,0.397305965423584,2
,device:,time:,id: 
0,cuda:1,0.37812137603759766,3
,device:,time:,id: 
0,cuda:1,0.37584733963012695,6
,device:,time:,id: 
0,cuda:1,0.33951807022094727,2
,device:,time:,id: 
0,cuda:0,0.35332226753234863,3
,device:,time:,id: 
0,cuda:0,0.3509793281555176,4
,device:,time:,id: 
0,cuda:1,0.3537788391113281,0
,device:,time:,id: 
0,cuda:0,0.13097000122070312,1
,device:,time:,id: 
0,cuda:0,0.3435800075531006,6
,device:,time:,id: 
0,cuda:0,0.3475515842437744,0
,device:,time:,id: 
0,cuda:1,0.21634268760681152,3
,device:,time:,id: 
0,cuda:1,0.3441174030303955,7
,device:,time:,id: 
0,cuda:0,0.21697139739990234,2
,device:,time:,id: 
0,cuda:1,0.2155449390411377,6
,device:,time:,id: 
0,cuda:0,0.3382878303527832,7
,device:,time:,id: 
0,cuda:1,0.31493663787841797,1
,device:,time:,id: 
0,cuda:0,0.18020176887512207,3
,device:,time:,id: 
0,cuda:0,0.1876661777496338,4
,device:,time:,id: 
0,cuda:1,0.35601210594177246,4
,device:,time:,id: 
0,cuda:0,0.19381403923034668,6
,device:,time:,id: 
0,cuda:0,0.35629868507385254,5
,device:,time:,id: 
0,cuda:1,0.3458859920501709,5
,device:,time:,id: 
0,cuda:1,0.3173654079437256,2
,device:,time:,id: 
0,cuda:1,0.12026357650756836,6
,device:,time:,id: 
0,cuda:0,0.19638943672180176,2
,device:,time:,id: 
0,cuda:0,0.33568906784057617,1
,device:,time:,id: 
0,cuda:1,0.21485590934753418,3
,device:,time:,id: 
0,cuda:1,0.2150106430053711,7
,device:,time:,id: 
0,cuda:0,0.13781976699829102,4
,device:,time:,id: 
0,cuda:1,0.3384261131286621,0
,device:,time:,id: 
0,cuda:1,0.17864656448364258,1
,device:,time:,id: 
0,cuda:1,0.11969590187072754,4
,device:,time:,id: 
0,cuda:0,0.2945122718811035,0
,device:,time:,id: 
0,cuda:0,0.22086071968078613,5
,device:,time:,id: 
0,cuda:0,0.3414449691772461,7
,device:,time:,id: 
0,cuda:0,0.30350494384765625,3
,device:,time:,id: 
0,cuda:0,0.1909956932067871,2
,device:,time:,id: 
0,cuda:1,0.20483088493347168,3
,device:,time:,id: 
0,cuda:1,0.20612740516662598,0
,device:,time:,id: 
0,cuda:0,0.3325955867767334,6
,device:,time:,id: 
0,cuda:1,0.3562185764312744,2
,device:,time:,id: 
0,cuda:1,0.3651280403137207,6
,device:,time:,id: 
0,cuda:0,0.206010103225708,0
,device:,time:,id: 
0,cuda:0,0.2790541648864746,1
,device:,time:,id: 
0,cuda:1,0.2915992736816406,4
,device:,time:,id: 
0,cuda:1,0.4178316593170166,5
,device:,time:,id: 
0,cuda:0,0.200361967086792,7
,device:,time:,id: 
0,cuda:0,0.32579493522644043,4
,device:,time:,id: 
0,cuda:1,0.33478569984436035,7
,device:,time:,id: 
0,cuda:1,0.3491232395172119,1
,device:,time:,id: 
0,cuda:1,0.20166230201721191,3
,device:,time:,id: 
0,cuda:0,0.3363065719604492,5
,device:,time:,id: 
0,cuda:1,0.20246219635009766,2
,device:,time:,id: 
0,cuda:1,0.19460630416870117,6
,device:,time:,id: 
0,cuda:0,0.31201672554016113,3
,device:,time:,id: 
0,cuda:1,0.12294292449951172,7
,device:,time:,id: 
0,cuda:0,0.18927502632141113,1
