,device:,time:,id: 
0,cuda:0,0.004834175109863281,1
,device:,time:,id: 
0,cuda:0,0.0035517215728759766,3
,device:,time:,id: 
0,cuda:0,0.004880189895629883,6
,device:,time:,id: 
0,cuda:0,0.0048253536224365234,2
,device:,time:,id: 
0,cuda:0,0.003636598587036133,5
,device:,time:,id: 
0,cuda:0,0.006298542022705078,0
,device:,time:,id: 
0,cuda:0,0.0038597583770751953,4
,device:,time:,id: 
0,cuda:0,0.005093574523925781,7
,device:,time:,id: 
0,cuda:0,0.0033791065216064453,1
,device:,time:,id: 
0,cuda:0,0.0032012462615966797,3
,device:,time:,id: 
0,cuda:0,0.0033419132232666016,6
,device:,time:,id: 
0,cuda:0,0.003100156784057617,5
,device:,time:,id: 
0,cuda:0,0.004601240158081055,0
,device:,time:,id: 
0,cuda:0,0.003512144088745117,1
,device:,time:,id: 
0,cuda:0,0.004901409149169922,2
,device:,time:,id: 
0,cuda:0,0.004972934722900391,4
,device:,time:,id: 
0,cuda:0,0.003005504608154297,6
,device:,time:,id: 
0,cuda:0,0.003159046173095703,5
,device:,time:,id: 
0,cuda:0,0.004492521286010742,7
,device:,time:,id: 
0,cuda:0,0.0034341812133789062,3
,device:,time:,id: 
0,cuda:0,0.008121967315673828,0
,device:,time:,id: 
0,cuda:0,0.003972053527832031,2
,device:,time:,id: 
0,cuda:0,0.004380702972412109,5
,device:,time:,id: 
0,cuda:0,0.007701396942138672,4
,device:,time:,id: 
0,cuda:0,0.007058858871459961,1
,device:,time:,id: 
0,cuda:0,0.003463268280029297,6
,device:,time:,id: 
0,cuda:0,0.004002571105957031,2
,device:,time:,id: 
0,cuda:0,0.003629922866821289,7
,device:,time:,id: 
0,cuda:0,0.003702402114868164,0
,device:,time:,id: 
0,cuda:0,0.0035767555236816406,3
,device:,time:,id: 
0,cuda:0,0.0041196346282958984,1
,device:,time:,id: 
0,cuda:1,0.0055370330810546875,0
,device:,time:,id: 
0,cuda:1,0.005151510238647461,1
,device:,time:,id: 
0,cuda:0,0.004069328308105469,6
,device:,time:,id: 
0,cuda:0,0.0038886070251464844,5
,device:,time:,id: 
0,cuda:1,0.005182027816772461,4
,device:,time:,id: 
0,cuda:1,0.0048961639404296875,3
,device:,time:,id: 
0,cuda:1,0.0042896270751953125,7
,device:,time:,id: 
0,cuda:1,0.005626678466796875,5
,device:,time:,id: 
0,cuda:1,0.004651784896850586,6
,device:,time:,id: 
0,cuda:0,0.00455927848815918,4
,device:,time:,id: 
0,cuda:1,0.0056858062744140625,2
,device:,time:,id: 
0,cuda:0,0.005756378173828125,7
,device:,time:,id: 
0,cuda:0,0.00426936149597168,5
,device:,time:,id: 
0,cuda:0,0.0051114559173583984,2
,device:,time:,id: 
0,cuda:0,0.004146575927734375,6
,device:,time:,id: 
0,cuda:0,0.004698991775512695,3
,device:,time:,id: 
0,cuda:1,0.0038747787475585938,6
,device:,time:,id: 
0,cuda:0,0.004184722900390625,1
,device:,time:,id: 
0,cuda:0,0.005289554595947266,0
,device:,time:,id: 
0,cuda:0,0.004258871078491211,4
,device:,time:,id: 
0,cuda:1,0.005318641662597656,4
,device:,time:,id: 
0,cuda:1,0.004769563674926758,7
,device:,time:,id: 
0,cuda:1,0.004533290863037109,5
,device:,time:,id: 
0,cuda:0,0.004256248474121094,7
,device:,time:,id: 
0,cuda:1,0.004887580871582031,0
,device:,time:,id: 
0,cuda:1,0.004214763641357422,3
,device:,time:,id: 
0,cuda:0,0.004144430160522461,2
,device:,time:,id: 
0,cuda:0,0.004895925521850586,6
,device:,time:,id: 
0,cuda:0,0.0045261383056640625,5
,device:,time:,id: 
0,cuda:0,0.0043544769287109375,3
,device:,time:,id: 
0,cuda:1,0.00506281852722168,6
,device:,time:,id: 
0,cuda:0,0.004366874694824219,0
,device:,time:,id: 
0,cuda:0,0.004527091979980469,1
,device:,time:,id: 
0,cuda:0,0.005711078643798828,7
,device:,time:,id: 
0,cuda:1,0.004904747009277344,5
,device:,time:,id: 
0,cuda:0,0.0041849613189697266,2
,device:,time:,id: 
0,cuda:1,0.0043487548828125,4
,device:,time:,id: 
0,cuda:0,0.005250453948974609,4
,device:,time:,id: 
0,cuda:1,0.004510164260864258,2
,device:,time:,id: 
0,cuda:1,0.004881620407104492,1
,device:,time:,id: 
0,cuda:0,0.004754781723022461,6
,device:,time:,id: 
0,cuda:1,0.005565166473388672,7
,device:,time:,id: 
0,cuda:1,0.00491786003112793,0
,device:,time:,id: 
0,cuda:1,0.004192352294921875,3
,device:,time:,id: 
0,cuda:0,0.004568576812744141,5
,device:,time:,id: 
0,cuda:0,0.004999399185180664,3
,device:,time:,id: 
0,cuda:0,0.004731416702270508,0
,device:,time:,id: 
0,cuda:1,0.004018068313598633,5
,device:,time:,id: 
0,cuda:1,0.00435328483581543,6
,device:,time:,id: 
0,cuda:1,0.004256010055541992,4
,device:,time:,id: 
0,cuda:0,0.004101276397705078,1
,device:,time:,id: 
0,cuda:0,0.004701852798461914,7
,device:,time:,id: 
0,cuda:1,0.0048716068267822266,0
,device:,time:,id: 
0,cuda:0,0.004640817642211914,4
,device:,time:,id: 
0,cuda:0,0.004413127899169922,6
,device:,time:,id: 
0,cuda:0,0.004362583160400391,2
,device:,time:,id: 
0,cuda:1,0.004065036773681641,1
,device:,time:,id: 
0,cuda:1,0.005512714385986328,3
,device:,time:,id: 
0,cuda:1,0.004573345184326172,2
,device:,time:,id: 
0,cuda:0,0.0044879913330078125,5
,device:,time:,id: 
0,cuda:1,0.005524158477783203,7
,device:,time:,id: 
0,cuda:0,0.004642963409423828,0
,device:,time:,id: 
0,cuda:1,0.005770206451416016,5
,device:,time:,id: 
0,cuda:0,0.0037813186645507812,1
,device:,time:,id: 
0,cuda:0,0.004032611846923828,3
,device:,time:,id: 
0,cuda:1,0.004694461822509766,0
,device:,time:,id: 
0,cuda:0,0.004759788513183594,7
,device:,time:,id: 
0,cuda:0,0.0054779052734375,4
,device:,time:,id: 
0,cuda:1,0.005368232727050781,6
,device:,time:,id: 
0,cuda:0,0.0053479671478271484,2
,device:,time:,id: 
0,cuda:1,0.00413966178894043,4
,device:,time:,id: 
0,cuda:0,0.004601001739501953,6
,device:,time:,id: 
0,cuda:1,0.004126548767089844,1
,device:,time:,id: 
0,cuda:0,0.004662752151489258,0
,device:,time:,id: 
0,cuda:1,0.003989458084106445,7
,device:,time:,id: 
0,cuda:1,0.003814697265625,3
,device:,time:,id: 
0,cuda:1,0.0048253536224365234,2
,device:,time:,id: 
0,cuda:0,0.004456520080566406,5
,device:,time:,id: 
0,cuda:0,0.00445866584777832,1
,device:,time:,id: 
0,cuda:1,0.0056231021881103516,5
,device:,time:,id: 
0,cuda:0,0.0044765472412109375,3
,device:,time:,id: 
0,cuda:1,0.0055387020111083984,0
,device:,time:,id: 
0,cuda:0,0.004477024078369141,6
,device:,time:,id: 
0,cuda:0,0.005050182342529297,7
,device:,time:,id: 
0,cuda:1,0.005549192428588867,4
,device:,time:,id: 
0,cuda:1,0.00511479377746582,6
,device:,time:,id: 
0,cuda:0,0.004164695739746094,2
,device:,time:,id: 
0,cuda:1,0.004038810729980469,3
,device:,time:,id: 
0,cuda:0,0.005095243453979492,4
,device:,time:,id: 
0,cuda:0,0.0048351287841796875,0
,device:,time:,id: 
0,cuda:0,0.004697561264038086,5
,device:,time:,id: 
0,cuda:1,0.004477739334106445,1
,device:,time:,id: 
0,cuda:0,0.004740476608276367,1
,device:,time:,id: 
0,cuda:1,0.005059957504272461,2
,device:,time:,id: 
0,cuda:1,0.005656003952026367,5
,device:,time:,id: 
0,cuda:1,0.004384756088256836,7
,device:,time:,id: 
0,cuda:0,0.004732370376586914,3
,device:,time:,id: 
0,cuda:1,0.004500150680541992,6
,device:,time:,id: 
0,cuda:0,0.003888368606567383,2
,device:,time:,id: 
0,cuda:1,0.004595756530761719,0
,device:,time:,id: 
0,cuda:0,0.0043218135833740234,7
,device:,time:,id: 
0,cuda:0,0.0044400691986083984,0
,device:,time:,id: 
0,cuda:0,0.004988908767700195,5
,device:,time:,id: 
0,cuda:1,0.0044612884521484375,1
,device:,time:,id: 
0,cuda:1,0.004776954650878906,4
,device:,time:,id: 
0,cuda:1,0.005161285400390625,3
,device:,time:,id: 
0,cuda:0,0.0045549869537353516,6
,device:,time:,id: 
0,cuda:1,0.004626750946044922,2
,device:,time:,id: 
0,cuda:0,0.005003929138183594,1
,device:,time:,id: 
0,cuda:0,0.004591226577758789,4
,device:,time:,id: 
0,cuda:1,0.004233837127685547,5
,device:,time:,id: 
0,cuda:0,0.003356456756591797,3
,device:,time:,id: 
0,cuda:1,0.004332065582275391,7
,device:,time:,id: 
0,cuda:1,0.004967927932739258,6
,device:,time:,id: 
0,cuda:0,0.005388498306274414,7
,device:,time:,id: 
0,cuda:0,0.004254579544067383,2
,device:,time:,id: 
0,cuda:0,0.004604339599609375,5
,device:,time:,id: 
0,cuda:1,0.0052530765533447266,0
,device:,time:,id: 
0,cuda:1,0.005100727081298828,3
,device:,time:,id: 
0,cuda:1,0.00478672981262207,4
,device:,time:,id: 
0,cuda:0,0.0045392513275146484,0
,device:,time:,id: 
0,cuda:1,0.0041043758392333984,1
,device:,time:,id: 
0,cuda:1,0.005206108093261719,2
,device:,time:,id: 
0,cuda:0,0.004473209381103516,6
,device:,time:,id: 
0,cuda:0,0.004946470260620117,4
,device:,time:,id: 
0,cuda:0,0.0047686100006103516,1
,device:,time:,id: 
0,cuda:1,0.005158185958862305,6
,device:,time:,id: 
0,cuda:0,0.004712343215942383,7
,device:,time:,id: 
0,cuda:0,0.0052454471588134766,2
,device:,time:,id: 
0,cuda:1,0.005010128021240234,7
,device:,time:,id: 
0,cuda:0,0.0034995079040527344,4
,device:,time:,id: 
0,cuda:0,0.004488945007324219,3
,device:,time:,id: 
0,cuda:1,0.01672840118408203,5
,device:,time:,id: 
0,cuda:0,0.005105733871459961,5
,device:,time:,id: 
0,cuda:0,0.004750967025756836,0
,device:,time:,id: 
0,cuda:1,0.0055959224700927734,0
,device:,time:,id: 
0,cuda:1,0.006189107894897461,4
,device:,time:,id: 
0,cuda:1,0.004949331283569336,1
,device:,time:,id: 
0,cuda:0,0.0044176578521728516,6
,device:,time:,id: 
0,cuda:1,0.0037071704864501953,2
,device:,time:,id: 
0,cuda:1,0.004935264587402344,3
,device:,time:,id: 
0,cuda:0,0.004304170608520508,7
,device:,time:,id: 
0,cuda:0,0.005033969879150391,2
,device:,time:,id: 
0,cuda:0,0.005208015441894531,1
,device:,time:,id: 
0,cuda:1,0.005348682403564453,6
,device:,time:,id: 
0,cuda:1,0.004496097564697266,7
,device:,time:,id: 
0,cuda:1,0.004812479019165039,5
,device:,time:,id: 
0,cuda:0,0.004037141799926758,3
,device:,time:,id: 
0,cuda:0,0.004554271697998047,0
,device:,time:,id: 
0,cuda:0,0.0043218135833740234,4
,device:,time:,id: 
0,cuda:1,0.0050029754638671875,4
,device:,time:,id: 
0,cuda:0,0.005204200744628906,6
,device:,time:,id: 
0,cuda:0,0.004152774810791016,5
,device:,time:,id: 
0,cuda:0,0.004948854446411133,7
,device:,time:,id: 
0,cuda:1,0.00448155403137207,3
,device:,time:,id: 
0,cuda:0,0.004990577697753906,2
,device:,time:,id: 
0,cuda:1,0.0059926509857177734,0
,device:,time:,id: 
0,cuda:1,0.004472494125366211,1
,device:,time:,id: 
0,cuda:1,0.0046617984771728516,6
,device:,time:,id: 
0,cuda:0,0.0040454864501953125,1
,device:,time:,id: 
0,cuda:1,0.0052187442779541016,2
,device:,time:,id: 
0,cuda:1,0.004176139831542969,7
,device:,time:,id: 
0,cuda:0,0.0043792724609375,3
,device:,time:,id: 
0,cuda:0,0.004200935363769531,0
,device:,time:,id: 
0,cuda:1,0.004419565200805664,5
,device:,time:,id: 
0,cuda:0,0.0037610530853271484,7
,device:,time:,id: 
0,cuda:0,0.004843235015869141,4
,device:,time:,id: 
0,cuda:0,0.0046613216400146484,5
,device:,time:,id: 
0,cuda:1,0.003914356231689453,4
,device:,time:,id: 
